,time,drink,amount
47188,12-28-2020 00:41,Cuba Libra,2.99
47189,12-29-2020 12:14,Bellini,2.99
47190,12-27-2020 14:36,Mai Tai,11.0
47191,12-29-2020 17:33,Cream Soda,5.15
47192,12-31-2020 01:57,Chicago Fizz,5.5
47193,12-26-2020 08:58,Royal Gin Fizz,7.5
47194,12-29-2020 11:26,Dry Martini,8.0
47195,12-31-2020 19:03,Daiquiri,11.0
47196,12-31-2020 20:19,Pina Colada,5.5
47197,12-27-2020 02:39,Nuked Hot Chocolate,12.0
47198,12-26-2020 12:36,Victory Collins,7.5
47199,12-29-2020 16:38,Van Vleet,4.2
47200,12-31-2020 15:18,Rum Cooler,4.99
47201,12-25-2020 17:25,Ipamena,2.99
47202,12-26-2020 16:36,Fruit Cooler,8.0
47203,12-28-2020 08:16,Snowday,6.5
47204,12-27-2020 08:42,Winter Paloma,8.0
47205,12-29-2020 23:20,Grim Reaper,4.0
47206,12-30-2020 16:16,Chicago Fizz,5.5
47207,12-29-2020 15:34,Yellow Bird,8.0
47208,12-27-2020 16:01,Rum Milk Punch,12.0
47209,12-29-2020 04:02,Rum Milk Punch,12.0
47210,12-31-2020 16:13,Rusty Nail,4.0
47211,12-30-2020 00:26,Corpse Reviver,5.15
47212,12-26-2020 07:34,After sex,7.5
47213,12-28-2020 06:33,Lemouroudji,5.15
47214,12-25-2020 21:26,Dry Martini,8.0
47215,12-31-2020 15:13,Mojito,5.5
47216,12-29-2020 07:59,Limona Corona,4.2
47217,12-26-2020 01:25,Egg Cream,4.99
47218,12-31-2020 07:24,Cuba Libra,2.99
47219,12-28-2020 21:18,Sweet Tooth,2.99
47220,12-27-2020 08:34,Chicago Fizz,5.5
47221,12-29-2020 06:11,Sol Y Sombra,5.15
47222,12-29-2020 03:19,Chicago Fizz,5.5
47223,12-31-2020 08:15,Monkey Gland,11.0
47224,12-31-2020 18:10,Lemon Shot,7.5
47225,12-29-2020 16:19,Vampiro,11.0
47226,12-31-2020 09:53,Thai Coffee,5.5
47227,12-28-2020 21:05,Paradise,4.2
47228,12-30-2020 11:26,Sea breeze,8.0
47229,12-26-2020 21:08,Bob Marley,4.0
47230,12-27-2020 04:03,Rum Cooler,4.99
47231,12-30-2020 20:54,Gimlet,4.2
47232,12-26-2020 14:37,Grasshopper,4.99
47233,12-29-2020 22:02,Hemingway Special,3.5
47234,12-30-2020 00:37,Fahrenheit 5000,2.99
47235,12-29-2020 10:18,Grizzly Bear,12.0
47236,12-28-2020 13:55,Creme de Menthe,3.5
47237,12-26-2020 13:50,Chicago Fizz,5.5
47238,12-26-2020 21:04,Pina Colada,5.5
47239,12-26-2020 03:33,Limona Corona,4.2
47240,12-27-2020 13:14,Dry Martini,8.0
47241,12-28-2020 23:55,Grass Skirt,2.99
47242,12-29-2020 22:22,Chicago Fizz,5.5
47243,12-28-2020 14:51,Bellini,2.99
47244,12-30-2020 23:49,Casa Blanca,5.15
47245,12-26-2020 18:23,Rum Cooler,4.99
47246,12-30-2020 06:43,Chicago Fizz,5.5
47247,12-26-2020 02:07,Chocolate Drink,12.0
47248,12-30-2020 11:26,Broadside,5.5
47249,12-31-2020 13:47,Kill the cold Smoothie,11.0
47250,12-29-2020 04:21,Mango Mojito,7.5
47251,12-26-2020 01:01,Munich Mule,12.0
47252,12-30-2020 20:11,Tequila Sour,5.15
47253,12-28-2020 02:35,Gin Tonic,6.5
47254,12-26-2020 15:44,Gin Fizz,2.99
47255,12-29-2020 12:13,Bijou,4.0
47256,12-30-2020 18:11,Clover Club,4.99
47257,12-31-2020 13:42,Dry Martini,8.0
47258,12-31-2020 11:38,Yoghurt Cooler,3.5
47259,12-27-2020 22:41,Orgasm,5.15
47260,12-27-2020 09:01,Frisco Sour,4.0
47261,12-29-2020 01:24,Honey Bee,3.0
47262,12-30-2020 03:39,Irish Coffee,7.5
47263,12-31-2020 20:51,Grizzly Bear,12.0
47264,12-28-2020 17:00,Royal Gin Fizz,7.5
47265,12-26-2020 12:02,Paradise,4.2
47266,12-26-2020 02:02,Vodka And Tonic,11.0
47267,12-30-2020 14:42,Queen Charlotte,8.0
47268,12-30-2020 09:05,Adam,3.5
47269,12-28-2020 14:57,Cuba Libra,2.99
47270,12-28-2020 16:22,Dark Caipirinha,2.99
47271,12-30-2020 13:37,Ipamena,2.99
47272,12-30-2020 00:47,Quentin,3.5
47273,12-29-2020 17:36,Mint Julep,8.0
47274,12-29-2020 20:20,Pina Colada,5.5
47275,12-30-2020 04:25,Sweet Tooth,2.99
47276,12-31-2020 03:05,Funk and Soul,5.15
47277,12-27-2020 16:17,Limona Corona,4.2
47278,12-26-2020 11:29,Gin Tonic,6.5
47279,12-31-2020 13:38,Cuba Libre,4.2
47280,12-30-2020 16:05,Lemouroudji,5.15
47281,12-29-2020 12:23,Bloody Mary,5.5
47282,12-26-2020 16:27,Vodka And Tonic,11.0
47283,12-30-2020 09:50,Chicago Fizz,5.5
47284,12-26-2020 11:34,Kurant Tea,3.0
47285,12-31-2020 20:20,Old Fashioned,5.5
47286,12-29-2020 07:45,Kool-Aid Slammer,3.0
47287,12-28-2020 18:16,Chicago Fizz,5.5
47288,12-31-2020 18:43,Vesuvio,3.0
47289,12-30-2020 22:46,Cuba Libra,2.99
47290,12-29-2020 23:08,Cuba Libra,2.99
47291,12-27-2020 10:51,Cuba Libra,2.99
47292,12-29-2020 00:54,Zimadori Zinger,12.0
47293,12-31-2020 20:10,Chocolate Milk,5.15
47294,12-30-2020 11:04,Cuba Libra,2.99
47295,12-26-2020 19:56,Afternoon,3.0
47296,12-26-2020 06:58,Holloween Punch,4.2
47297,12-26-2020 04:07,Chicago Fizz,5.5
47298,12-25-2020 20:05,Zimadori Zinger,12.0
47299,12-30-2020 19:45,Van Vleet,4.2
47300,12-25-2020 20:20,Turf Cocktail,12.0
47301,12-31-2020 10:08,Cuba Libre,4.2
47302,12-31-2020 06:33,Casino Royale,11.0
47303,12-28-2020 09:27,French 75,6.5
47304,12-28-2020 19:52,Yoghurt Cooler,3.5
47305,12-27-2020 12:47,Rum Toddy,4.2
47306,12-29-2020 12:54,Owen's Grandmother's Revenge,8.0
47307,12-26-2020 15:06,Queen Charlotte,8.0
47308,12-28-2020 11:02,Pina Colada,5.5
47309,12-27-2020 22:55,Gin Rickey,4.0
47310,12-26-2020 03:44,Gin Rickey,4.0
47311,12-28-2020 17:13,Russian Spring Punch,7.5
47312,12-31-2020 12:55,Cosmopolitan,2.99
47313,12-29-2020 16:01,Long Island Iced Tea,3.0
47314,12-25-2020 22:59,Shot-gun,7.5
47315,12-29-2020 11:27,Nuked Hot Chocolate,12.0
47316,12-30-2020 17:12,Artillery,3.5
47317,12-28-2020 17:49,Ipamena,2.99
47318,12-30-2020 02:58,Ziemes Martini Apfelsaft,4.0
47319,12-30-2020 01:46,The Laverstoke,7.5
47320,12-28-2020 23:10,Apello,3.5
47321,12-29-2020 09:40,Godchild,7.5
47322,12-27-2020 00:24,Corpse Reviver,5.15
47323,12-30-2020 01:11,Greyhound,4.99
47324,12-26-2020 00:27,Homemade Kahlua,6.5
47325,12-27-2020 15:07,Dry Rob Roy,5.5
47326,12-28-2020 16:40,Dry Martini,8.0
47327,12-28-2020 05:52,Kill the cold Smoothie,11.0
47328,12-31-2020 20:13,Chocolate Drink,12.0
47329,12-30-2020 00:37,Cuba Libra,2.99
47330,12-29-2020 14:11,Kiwi Papaya Smoothie,5.15
47331,12-31-2020 09:08,Chicago Fizz,5.5
47332,12-31-2020 15:50,Russian Spring Punch,7.5
47333,12-29-2020 05:59,Pysch Vitamin Light,6.5
47334,12-26-2020 21:37,Irish Curdling Cow,2.99
47335,12-28-2020 05:54,Kool First Aid,5.0
47336,12-31-2020 16:24,Adam,3.5
47337,12-26-2020 21:28,Long Island Iced Tea,3.0
47338,12-29-2020 11:56,Long Island Iced Tea,3.0
47339,12-30-2020 17:09,Chocolate Drink,12.0
47340,12-29-2020 23:14,Gin Daisy,4.99
47341,12-28-2020 19:51,Quentin,3.5
47342,12-31-2020 14:00,Flaming Lamborghini,3.0
47343,12-26-2020 12:12,Jackhammer,3.5
47344,12-26-2020 16:16,Chicago Fizz,5.5
47345,12-26-2020 21:27,Chicago Fizz,5.5
47346,12-29-2020 01:38,Royal Gin Fizz,7.5
47347,12-27-2020 19:16,Affair,8.0
47348,12-30-2020 10:11,Godfather,6.5
47349,12-26-2020 15:22,Chicago Fizz,5.5
47350,12-28-2020 22:54,White Lady,6.5
47351,12-25-2020 18:35,Caipirinha,3.5
47352,12-27-2020 01:04,Pina Colada,5.5
47353,12-27-2020 03:11,Irish Spring,5.15
47354,12-27-2020 07:05,Lassi - Sweet,8.0
47355,12-26-2020 23:04,Jack's Vanilla Coke,6.5
47356,12-26-2020 02:42,Iced Coffee Fillip,5.0
47357,12-27-2020 18:33,Limona Corona,4.2
47358,12-31-2020 13:19,Victory Collins,7.5
47359,12-28-2020 22:45,Bible Belt,5.15
47360,12-27-2020 04:10,Van Vleet,4.2
47361,12-26-2020 16:28,Thai Iced Coffee,4.2
47362,12-28-2020 07:41,Chicago Fizz,5.5
47363,12-26-2020 10:37,Chicago Fizz,5.5
47364,12-25-2020 22:34,Waikiki Beachcomber,5.5
47365,12-26-2020 22:03,Chicago Fizz,5.5
47366,12-25-2020 21:35,Pina Colada,5.5
47367,12-29-2020 08:19,Sol Y Sombra,5.15
47368,12-26-2020 04:28,Rum Milk Punch,12.0
47369,12-28-2020 09:31,Long Island Iced Tea,3.0
47370,12-30-2020 08:51,Cuba Libra,2.99
47371,12-30-2020 03:28,Chicago Fizz,5.5
47372,12-30-2020 07:11,Pina Colada,5.5
47373,12-30-2020 19:24,Paradise,4.2
47374,12-25-2020 21:27,Chicago Fizz,5.5
47375,12-26-2020 07:01,Russian Spring Punch,7.5
47376,12-28-2020 05:02,Gin Fizz,2.99
47377,12-29-2020 19:11,Zippy's Revenge,5.0
47378,12-27-2020 08:46,John Collins,6.5
47379,12-26-2020 21:59,Valencia Cocktail,5.5
47380,12-30-2020 17:29,Thai Coffee,5.5
47381,12-29-2020 17:48,Sea breeze,8.0
47382,12-30-2020 10:13,Winter Rita,5.5
47383,12-28-2020 03:47,Afternoon,3.0
47384,12-26-2020 09:46,Vampiro,11.0
47385,12-30-2020 13:42,Egg Nog - Healthy,11.0
47386,12-27-2020 14:56,Sweet Tooth,2.99
47387,12-29-2020 11:30,Bramble,4.2
47388,12-29-2020 22:55,Pina Colada,5.5
47389,12-25-2020 20:49,Irish Coffee,7.5
47390,12-28-2020 21:31,Rum Punch,3.5
47391,12-30-2020 05:39,Irish Curdling Cow,2.99
47392,12-26-2020 03:18,Vermouth Cassis,12.0
47393,12-30-2020 14:23,Cuba Libra,2.99
47394,12-28-2020 03:47,Long Island Iced Tea,3.0
47395,12-30-2020 21:47,A. J.,11.0
47396,12-26-2020 21:29,Pina Colada,5.5
47397,12-28-2020 23:45,Old Fashioned,5.5
47398,12-27-2020 07:09,Grasshopper,4.99
47399,12-26-2020 00:38,Mudslinger,11.0
47400,12-27-2020 08:10,Lone Tree Cooler,5.5
47401,12-27-2020 22:26,Talos Coffee,5.15
47402,12-26-2020 12:34,After sex,7.5
47403,12-28-2020 16:03,Thai Coffee,5.5
47404,12-28-2020 08:08,Dirty Martini,2.99
47405,12-31-2020 11:31,Hemingway Special,3.5
47406,12-28-2020 14:09,Affinity,2.99
47407,12-28-2020 22:39,Zimadori Zinger,12.0
47408,12-27-2020 19:10,Bora Bora,2.99
47409,12-27-2020 17:17,Fruit Cooler,8.0
47410,12-26-2020 02:28,Frosé,2.99
47411,12-29-2020 22:08,Whitecap Margarita,4.99
47412,12-29-2020 05:06,Munich Mule,12.0
47413,12-31-2020 21:19,Orgasm,5.15
47414,12-28-2020 18:01,Casino Royale,11.0
47415,12-27-2020 22:32,B-53,5.15
47416,12-31-2020 01:02,Chicago Fizz,5.5
47417,12-27-2020 09:35,Mudslinger,11.0
47418,12-29-2020 14:22,Radioactive Long Island Iced Tea,7.5
47419,12-30-2020 07:32,Godfather,6.5
47420,12-27-2020 23:00,Mocha-Berry,8.0
47421,12-25-2020 20:50,Vodka And Tonic,11.0
47422,12-25-2020 20:52,Pina Colada,5.5
47423,12-31-2020 22:56,Irish Spring,5.15
47424,12-27-2020 20:32,Creme de Menthe,3.5
47425,12-31-2020 18:44,Campari Beer,7.5
47426,12-30-2020 00:27,Chicago Fizz,5.5
47427,12-29-2020 00:55,Dry Rob Roy,5.5
47428,12-28-2020 03:59,Munich Mule,12.0
47429,12-29-2020 03:04,Mai Tai,11.0
47430,12-30-2020 23:08,Lemon Drop,2.99
47431,12-31-2020 17:25,Winter Paloma,8.0
47432,12-26-2020 20:03,Shot-gun,7.5
47433,12-26-2020 16:24,Dark Caipirinha,2.99
47434,12-28-2020 02:34,Adam,3.5
47435,12-27-2020 17:28,Pysch Vitamin Light,6.5
47436,12-31-2020 11:13,Big Red,8.0
47437,12-29-2020 13:26,Kurant Tea,3.0
47438,12-31-2020 03:50,Ipamena,2.99
47439,12-26-2020 01:53,Kiwi Martini,5.5
47440,12-28-2020 23:51,Iced Coffee Fillip,5.0
47441,12-28-2020 21:10,Bob Marley,4.0
47442,12-28-2020 03:57,Radioactive Long Island Iced Tea,7.5
47443,12-28-2020 13:23,Afternoon,3.0
47444,12-27-2020 18:13,Cuba Libra,2.99
47445,12-31-2020 07:17,Dry Martini,8.0
47446,12-26-2020 19:42,Munich Mule,12.0
47447,12-29-2020 16:40,Rum Cooler,4.99
47448,12-30-2020 22:37,Pina Colada,5.5
47449,12-27-2020 07:34,Kill the cold Smoothie,11.0
47450,12-31-2020 22:12,Waikiki Beachcomber,5.5
47451,12-26-2020 06:35,Espresso Martini,11.0
47452,12-28-2020 08:16,Scooter,12.0
47453,12-27-2020 21:34,Godfather,6.5
47454,12-31-2020 04:08,Thai Iced Coffee,4.2
47455,12-30-2020 05:15,Jack's Vanilla Coke,6.5
47456,12-26-2020 08:06,Barracuda,4.2
47457,12-30-2020 11:14,Cosmopolitan,2.99
47458,12-27-2020 17:28,Lemouroudji,5.15
47459,12-29-2020 23:28,Hemingway Special,3.5
47460,12-28-2020 18:58,Dry Martini,8.0
47461,12-29-2020 18:12,Chicago Fizz,5.5
47462,12-26-2020 04:20,Grasshopper,4.99
47463,12-29-2020 13:27,Vampiro,11.0
47464,12-27-2020 09:32,City Slicker,4.0
47465,12-29-2020 18:51,Dry Martini,8.0
47466,12-29-2020 09:11,Danbooka,4.99
47467,12-28-2020 09:51,Chicago Fizz,5.5
47468,12-26-2020 09:38,Zimadori Zinger,12.0
47469,12-29-2020 21:34,Sea breeze,8.0
47470,12-26-2020 01:33,Pina Colada,5.5
47471,12-29-2020 02:35,Egg Nog - Healthy,11.0
47472,12-27-2020 20:13,After sex,7.5
47473,12-31-2020 16:06,Espresso Martini,11.0
47474,12-31-2020 23:17,John Collins,6.5
47475,12-31-2020 20:30,Jelly Bean,3.0
47476,12-30-2020 12:23,Frappé,3.0
47477,12-27-2020 02:23,Grasshopper,4.99
47478,12-29-2020 19:20,Pina Colada,5.5
47479,12-28-2020 12:40,White Lady,6.5
47480,12-26-2020 17:58,Lone Tree Cooler,5.5
47481,12-26-2020 21:09,Thai Iced Coffee,4.2
47482,12-28-2020 21:48,Grasshopper,4.99
47483,12-26-2020 02:06,Death in the Afternoon,4.0
47484,12-26-2020 10:59,Pina Colada,5.5
47485,12-27-2020 09:24,Iced Coffee Fillip,5.0
47486,12-26-2020 18:52,Dark Caipirinha,2.99
47487,12-25-2020 22:19,Orgasm,5.15
47488,12-27-2020 10:04,Queen Charlotte,8.0
47489,12-28-2020 14:00,Mai Tai,11.0
47490,12-27-2020 03:07,Lassi Raita,6.5
47491,12-28-2020 19:11,Snowball,11.0
47492,12-28-2020 20:02,Damned if you do,6.5
47493,12-28-2020 17:25,Chicago Fizz,5.5
47494,12-31-2020 06:16,Sweet Sangria,4.0
47495,12-29-2020 13:37,After sex,7.5
47496,12-29-2020 19:14,Bramble,4.2
47497,12-28-2020 09:15,After sex,7.5
47498,12-30-2020 18:41,Jelly Bean,3.0
47499,12-29-2020 08:33,Vodka And Tonic,11.0
47500,12-29-2020 01:18,Chicago Fizz,5.5
47501,12-25-2020 19:19,Dark Caipirinha,2.99
47502,12-30-2020 09:19,Lemon Drop,2.99
47503,12-25-2020 16:05,Kool First Aid,5.0
47504,12-27-2020 05:04,Sea breeze,8.0
47505,12-26-2020 10:41,Dry Martini,8.0
47506,12-28-2020 19:08,Cuba Libra,2.99
47507,12-25-2020 16:49,Dry Martini,8.0
47508,12-30-2020 04:06,Chicago Fizz,5.5
47509,12-31-2020 23:10,Campari Beer,7.5
47510,12-26-2020 14:43,Dry Martini,8.0
47511,12-25-2020 18:36,Dry Martini,8.0
47512,12-26-2020 07:36,Sea breeze,8.0
47513,12-29-2020 10:21,Hemingway Special,3.5
47514,12-29-2020 01:51,Citrus Coke,5.15
47515,12-27-2020 05:35,Van Vleet,4.2
47516,12-27-2020 15:23,Dry Martini,8.0
47517,12-25-2020 22:40,Tequila Sour,5.15
47518,12-27-2020 16:33,City Slicker,4.0
47519,12-29-2020 17:53,Pysch Vitamin Light,6.5
47520,12-26-2020 03:57,Sweet Sangria,4.0
47521,12-26-2020 03:51,Pina Colada,5.5
47522,12-30-2020 07:15,Vodka And Tonic,11.0
47523,12-31-2020 23:34,Gimlet,4.2
47524,12-27-2020 05:57,Broadside,5.5
47525,12-30-2020 16:47,Dry Martini,8.0
47526,12-26-2020 06:57,Clover Club,4.99
47527,12-25-2020 20:02,Hawaiian Cocktail,6.5
47528,12-30-2020 10:30,Thai Iced Coffee,4.2
47529,12-31-2020 02:29,H.D.,7.5
47530,12-27-2020 01:45,Scotch Sour,7.5
47531,12-27-2020 05:21,Chicago Fizz,5.5
47532,12-30-2020 10:04,Valencia Cocktail,5.5
47533,12-26-2020 09:13,Zizi Coin-coin,5.0
47534,12-31-2020 18:12,Zorbatini,4.2
47535,12-31-2020 02:26,Winter Rita,5.5
47536,12-29-2020 10:28,Ipamena,2.99
47537,12-30-2020 10:57,Old Fashioned,5.5
47538,12-28-2020 06:56,Tennesee Mud,6.5
47539,12-28-2020 18:15,City Slicker,4.0
47540,12-29-2020 18:39,Sidecar,11.0
47541,12-31-2020 04:04,Frisco Sour,4.0
47542,12-31-2020 21:37,Dry Martini,8.0
47543,12-30-2020 20:24,Mai Tai,11.0
47544,12-27-2020 13:22,Pink Panty Pulldowns,2.99
47545,12-30-2020 21:12,Adam,3.5
47546,12-30-2020 23:34,Dry Rob Roy,5.5
47547,12-30-2020 22:01,Zippy's Revenge,5.0
47548,12-26-2020 16:37,Paradise,4.2
47549,12-30-2020 22:23,Coffee Liqueur,5.5
47550,12-29-2020 11:33,Casino Royale,11.0
47551,12-28-2020 16:01,Vesuvio,3.0
47552,12-26-2020 08:57,Winter Paloma,8.0
47553,12-30-2020 01:20,Jackhammer,3.5
47554,12-29-2020 20:34,H.D.,7.5
47555,12-31-2020 06:08,Cuba Libra,2.99
47556,12-28-2020 15:31,Mother's Milk,5.0
47557,12-26-2020 19:29,Mint Julep,8.0
47558,12-26-2020 22:59,Chicago Fizz,5.5
47559,12-26-2020 09:26,Long Island Iced Tea,3.0
47560,12-30-2020 17:26,Thai Coffee,5.5
47561,12-31-2020 13:58,Zimadori Zinger,12.0
47562,12-30-2020 02:42,Mango Mojito,7.5
47563,12-26-2020 22:56,Kill the cold Smoothie,11.0
47564,12-29-2020 21:03,Chicago Fizz,5.5
47565,12-31-2020 06:23,Dark Caipirinha,2.99
47566,12-30-2020 19:30,Quick-sand,4.0
47567,12-31-2020 20:44,Bubble Gum,3.0
47568,12-29-2020 08:18,Kiwi Papaya Smoothie,5.15
47569,12-29-2020 08:09,Rum Milk Punch,12.0
47570,12-26-2020 15:32,Dry Martini,8.0
47571,12-27-2020 05:30,Coffee Liqueur,5.5
47572,12-31-2020 12:30,Planter's Punch,5.0
47573,12-29-2020 08:59,Caipirissima,2.99
47574,12-30-2020 17:00,Gin Fizz,2.99
47575,12-26-2020 09:19,Frisco Sour,4.0
47576,12-28-2020 17:26,Owen's Grandmother's Revenge,8.0
47577,12-30-2020 19:35,Cream Soda,5.15
47578,12-31-2020 22:24,Shot-gun,7.5
47579,12-27-2020 06:42,Irish Spring,5.15
47580,12-29-2020 07:42,Pysch Vitamin Light,6.5
47581,12-26-2020 22:46,Thai Coffee,5.5
47582,12-28-2020 20:56,Snowball,11.0
47583,12-26-2020 18:02,Adam,3.5
47584,12-28-2020 08:14,Vesuvio,3.0
47585,12-29-2020 15:42,Pina Colada,5.5
47586,12-30-2020 15:41,Dry Martini,8.0
47587,12-31-2020 07:39,White Lady,6.5
47588,12-29-2020 06:57,Irish Curdling Cow,2.99
47589,12-29-2020 02:20,Tom Collins,5.5
47590,12-29-2020 07:27,Afternoon,3.0
47591,12-31-2020 07:14,Mojito Extra,3.5
47592,12-29-2020 05:52,Zimadori Zinger,12.0
47593,12-30-2020 09:24,Gin Tonic,6.5
47594,12-29-2020 22:11,Chicago Fizz,5.5
47595,12-28-2020 03:27,Thai Iced Coffee,4.2
47596,12-29-2020 15:48,Daiquiri,11.0
47597,12-31-2020 19:09,Long Island Iced Tea,3.0
47598,12-26-2020 05:48,Veteran,8.0
47599,12-25-2020 18:11,Yoghurt Cooler,3.5
47600,12-26-2020 16:41,Yoghurt Cooler,3.5
47601,12-26-2020 23:23,Dark Caipirinha,2.99
47602,12-26-2020 22:10,Zimadori Zinger,12.0
47603,12-27-2020 07:02,Figgy Thyme,3.0
47604,12-29-2020 08:01,Cuba Libra,2.99
47605,12-26-2020 05:51,Tom Collins,5.5
47606,12-31-2020 03:43,Midnight Mint,7.5
47607,12-31-2020 06:55,Boston Sour,5.0
47608,12-31-2020 10:32,Bora Bora,2.99
47609,12-31-2020 15:13,Pina Colada,5.5
47610,12-27-2020 05:33,Fruit Cooler,8.0
47611,12-29-2020 23:02,Jewel Of The Nile,6.5
47612,12-26-2020 09:10,Gin Rickey,4.0
47613,12-30-2020 10:44,Gin Tonic,6.5
47614,12-30-2020 16:23,Snowball,11.0
47615,12-27-2020 12:43,Rum Punch,3.5
47616,12-27-2020 22:05,Broadside,5.5
47617,12-31-2020 22:36,Jack's Vanilla Coke,6.5
47618,12-29-2020 16:01,Bob Marley,4.0
47619,12-31-2020 08:09,Cuba Libra,2.99
47620,12-27-2020 00:14,Clover Club,4.99
47621,12-29-2020 06:39,Chicago Fizz,5.5
47622,12-29-2020 20:09,Mai Tai,11.0
47623,12-26-2020 18:27,Limona Corona,4.2
47624,12-25-2020 18:54,Lone Tree Cooler,5.5
47625,12-27-2020 19:20,Dry Martini,8.0
47626,12-30-2020 00:42,Chicago Fizz,5.5
47627,12-26-2020 22:40,Oatmeal Cookie,4.99
47628,12-30-2020 19:24,Queen Charlotte,8.0
47629,12-29-2020 08:17,Japanese Fizz,4.0
47630,12-31-2020 20:19,Chicago Fizz,5.5
47631,12-29-2020 01:52,Snowball,11.0
47632,12-31-2020 15:04,Queen Charlotte,8.0
47633,12-30-2020 03:41,Cream Soda,5.15
47634,12-26-2020 01:22,Rum Cooler,4.99
47635,12-27-2020 01:55,Broadside,5.5
47636,12-29-2020 12:05,Ipamena,2.99
47637,12-26-2020 17:18,Chicago Fizz,5.5
47638,12-26-2020 23:13,Iced Coffee Fillip,5.0
47639,12-27-2020 08:42,French Negroni,2.99
47640,12-27-2020 07:55,Godfather,6.5
47641,12-25-2020 16:21,Jack's Vanilla Coke,6.5
47642,12-28-2020 01:57,Dry Martini,8.0
47643,12-31-2020 09:33,Iced Coffee Fillip,5.0
47644,12-31-2020 05:06,Cuba Libra,2.99
47645,12-30-2020 09:48,Afternoon,3.0
47646,12-30-2020 20:46,Broadside,5.5
47647,12-27-2020 21:32,Gin Rickey,4.0
47648,12-26-2020 13:00,Winter Rita,5.5
47649,12-30-2020 04:53,Chocolate Milk,5.15
47650,12-27-2020 17:30,Coffee Liqueur,5.5
47651,12-30-2020 23:34,Mai Tai,11.0
47652,12-29-2020 18:03,Fruit Shake,5.5
47653,12-28-2020 20:03,Sangria,3.5
47654,12-31-2020 20:47,Gimlet,4.2
47655,12-30-2020 10:07,Figgy Thyme,3.0
47656,12-30-2020 11:05,Coffee Liqueur,5.5
47657,12-29-2020 11:06,Grasshopper,4.99
47658,12-26-2020 21:16,Vesuvio,3.0
47659,12-28-2020 01:10,Ipamena,2.99
47660,12-28-2020 14:49,Dry Martini,8.0
47661,12-28-2020 14:36,Pina Colada,5.5
47662,12-29-2020 12:08,Pysch Vitamin Light,6.5
47663,12-30-2020 01:32,Dry Martini,8.0
47664,12-28-2020 23:04,Quick-sand,4.0
47665,12-30-2020 14:37,Kool First Aid,5.0
47666,12-25-2020 16:47,Chicago Fizz,5.5
47667,12-28-2020 03:42,Rusty Nail,4.0
47668,12-29-2020 18:07,Passion Fruit Martini,2.99
47669,12-25-2020 20:51,Planter’s Punch,8.0
47670,12-26-2020 03:57,Ziemes Martini Apfelsaft,4.0
47671,12-27-2020 07:59,Van Vleet,4.2
47672,12-27-2020 15:23,Lone Tree Cooler,5.5
47673,12-27-2020 15:43,Gimlet,4.2
47674,12-31-2020 01:33,Kiwi Papaya Smoothie,5.15
47675,12-28-2020 07:02,Lassi Raita,6.5
47676,12-29-2020 00:08,Chicago Fizz,5.5
47677,12-31-2020 22:59,City Slicker,4.0
47678,12-31-2020 15:26,Grasshopper,4.99
47679,12-31-2020 16:40,Dry Martini,8.0
47680,12-27-2020 14:08,Quentin,3.5
47681,12-30-2020 17:56,Creme de Menthe,3.5
47682,12-28-2020 13:10,Creme de Menthe,3.5
47683,12-31-2020 00:49,Frisco Sour,4.0
47684,12-31-2020 08:55,Casino,6.5
47685,12-28-2020 18:25,Bellini,2.99
47686,12-28-2020 13:38,Greyhound,4.99
47687,12-29-2020 03:59,Jackhammer,3.5
47688,12-29-2020 14:17,Irish Coffee,7.5
47689,12-31-2020 13:28,Kurant Tea,3.0
47690,12-30-2020 21:37,Sangria,3.5
47691,12-27-2020 07:04,Limona Corona,4.2
47692,12-29-2020 18:05,Afternoon,3.0
47693,12-30-2020 11:09,Corpse Reviver,5.15
47694,12-26-2020 21:32,Cosmopolitan,2.99
47695,12-26-2020 04:16,Rum Sour,5.5
47696,12-27-2020 01:54,Mudslinger,11.0
47697,12-30-2020 00:30,Coffee Liqueur,5.5
47698,12-31-2020 21:47,Jack's Vanilla Coke,6.5
47699,12-28-2020 23:52,Snowball,11.0
47700,12-27-2020 20:39,Coffee Liqueur,5.5
47701,12-30-2020 02:33,Funk and Soul,5.15
47702,12-28-2020 09:11,Van Vleet,4.2
47703,12-31-2020 00:01,Dry Martini,8.0
47704,12-29-2020 21:58,Kurant Tea,3.0
47705,12-26-2020 21:32,Kurant Tea,3.0
47706,12-27-2020 06:47,Kool-Aid Slammer,3.0
47707,12-28-2020 06:18,Limona Corona,4.2
47708,12-26-2020 08:35,Hunter's Moon,3.0
47709,12-28-2020 16:11,Affinity,2.99
47710,12-25-2020 21:56,Cosmopolitan,2.99
47711,12-31-2020 09:28,Russian Spring Punch,7.5
47712,12-27-2020 00:36,Loch Lomond,3.0
47713,12-30-2020 08:20,Sea breeze,8.0
47714,12-29-2020 21:38,Espresso Martini,11.0
47715,12-26-2020 19:10,Pink Panty Pulldowns,2.99
47716,12-27-2020 09:22,Fruit Flip-Flop,11.0
47717,12-31-2020 14:24,Hawaiian Cocktail,6.5
47718,12-25-2020 20:21,Hemingway Special,3.5
47719,12-31-2020 23:29,Van Vleet,4.2
47720,12-30-2020 11:29,Jitterbug,4.0
47721,12-31-2020 09:35,Dry Martini,8.0
47722,12-31-2020 03:50,Bora Bora,2.99
