,TS,ital,költség
44562,2020-12-30 00:11:40,Dry Rob Roy,5.5
44563,2020-12-27 22:51:25,The Philosopher,5.15
44564,2020-12-29 14:41:24,Hawaiian Cocktail,6.5
44565,2020-12-31 16:51:54,Jitterbug,4.0
44566,2020-12-25 17:31:21,Long Island Tea,8.0
44567,2020-12-26 13:20:29,Munich Mule,12.0
44568,2020-12-30 19:40:21,White Lady,6.5
44569,2020-12-31 23:25:53,Orange Oasis,4.99
44570,2020-12-25 22:30:14,Hawaiian Cocktail,6.5
44571,2020-12-27 00:23:15,Bora Bora,2.99
44572,2020-12-26 18:24:03,Hunter's Moon,3.0
44573,2020-12-29 23:04:15,Chocolate Milk,5.15
44574,2020-12-28 04:44:50,Casino Royale,11.0
44575,2020-12-30 03:55:26,Margarita,7.5
44576,2020-12-30 06:02:09,Jitterbug,4.0
44577,2020-12-27 15:57:04,Casa Blanca,5.15
44578,2020-12-26 18:54:13,Manhattan,4.2
44579,2020-12-31 18:51:22,Affinity,2.99
44580,2020-12-28 09:41:24,Chocolate Milk,5.15
44581,2020-12-31 07:26:45,Kiwi Papaya Smoothie,5.15
44582,2020-12-28 11:02:53,Sangria,3.5
44583,2020-12-31 17:43:12,Danbooka,4.99
44584,2020-12-26 01:55:40,Pink Panty Pulldowns,2.99
44585,2020-12-26 14:15:04,Tequila Sour,5.15
44586,2020-12-26 11:24:56,Gin Tonic,6.5
44587,2020-12-29 21:10:46,Death in the Afternoon,4.0
44588,2020-12-27 10:11:33,Hemingway Special,3.5
44589,2020-12-26 23:36:51,Mai Tai,11.0
44590,2020-12-29 17:37:52,Port Wine Flip,5.0
44591,2020-12-26 05:55:02,Manhattan,4.2
44592,2020-12-31 08:46:13,Gin Rickey,4.0
44593,2020-12-30 15:45:25,Long Island Tea,8.0
44594,2020-12-29 01:04:04,Kurant Tea,3.0
44595,2020-12-28 05:31:21,Imperial Cocktail,4.99
44596,2020-12-28 22:47:09,Clover Club,4.99
44597,2020-12-31 18:18:26,Daiquiri,11.0
44598,2020-12-31 08:58:02,Coffee-Vodka,2.99
44599,2020-12-30 00:07:58,Creme de Menthe,3.5
44600,2020-12-31 14:11:58,Ipamena,2.99
44601,2020-12-30 07:29:51,Dry Martini,8.0
44602,2020-12-31 15:57:26,Coffee Liqueur,5.5
44603,2020-12-30 20:41:15,Whitecap Margarita,4.99
44604,2020-12-31 00:22:07,Sweet Tooth,2.99
44605,2020-12-26 19:07:34,Imperial Cocktail,4.99
44606,2020-12-26 17:49:02,Creme de Menthe,3.5
44607,2020-12-30 18:57:23,Rum Cooler,4.99
44608,2020-12-28 01:31:34,Lone Tree Cooler,5.5
44609,2020-12-30 11:47:21,Fahrenheit 5000,2.99
44610,2020-12-26 16:12:38,Dry Rob Roy,5.5
44611,2020-12-31 10:45:51,Long Island Tea,8.0
44612,2020-12-30 03:08:55,Tequila Sour,5.15
44613,2020-12-27 23:03:48,Yellow Bird,8.0
44614,2020-12-31 10:35:12,Afternoon,3.0
44615,2020-12-30 11:43:28,Hawaiian Cocktail,6.5
44616,2020-12-29 02:00:01,Casino,6.5
44617,2020-12-25 18:23:05,Casino,6.5
44618,2020-12-25 16:23:23,Jackhammer,3.5
44619,2020-12-26 17:30:37,Irish Spring,5.15
44620,2020-12-29 11:55:11,Tuxedo Cocktail,12.0
44621,2020-12-31 14:47:54,Kurant Tea,3.0
44622,2020-12-30 01:25:10,Margarita,7.5
44623,2020-12-31 19:08:02,Owen's Grandmother's Revenge,8.0
44624,2020-12-27 21:09:31,Irish Curdling Cow,2.99
44625,2020-12-29 00:41:16,Kiwi Papaya Smoothie,5.15
44626,2020-12-28 14:08:04,Margarita,7.5
44627,2020-12-28 06:07:26,Shot-gun,7.5
44628,2020-12-29 12:56:10,Yoghurt Cooler,3.5
44629,2020-12-31 10:15:21,City Slicker,4.0
44630,2020-12-27 16:18:29,Paradise,4.2
44631,2020-12-27 02:10:24,Figgy Thyme,3.0
44632,2020-12-27 14:35:06,Fruit Cooler,8.0
44633,2020-12-31 20:15:03,Espresso Martini,11.0
44634,2020-12-28 05:01:54,Figgy Thyme,3.0
44635,2020-12-27 03:03:29,Ipamena,2.99
44636,2020-12-26 03:16:28,Sol Y Sombra,5.15
44637,2020-12-28 02:36:10,Hawaiian Cocktail,6.5
44638,2020-12-30 15:43:59,Long Island Tea,8.0
44639,2020-12-28 00:05:01,Winter Rita,5.5
44640,2020-12-30 03:48:13,Imperial Cocktail,4.99
44641,2020-12-26 17:12:09,Hawaiian Cocktail,6.5
44642,2020-12-28 18:11:33,Imperial Cocktail,4.99
44643,2020-12-31 13:48:34,Orange Crush,5.5
44644,2020-12-28 14:57:00,Kurant Tea,3.0
44645,2020-12-28 01:59:45,Manhattan,4.2
44646,2020-12-26 16:01:35,Hunter's Moon,3.0
44647,2020-12-30 22:37:35,Margarita,7.5
44648,2020-12-27 13:57:08,Hemingway Special,3.5
44649,2020-12-28 15:26:42,Margarita,7.5
44650,2020-12-31 10:07:44,Bellini,2.99
44651,2020-12-31 10:12:08,Long Island Tea,8.0
44652,2020-12-25 16:39:38,Jack's Vanilla Coke,6.5
44653,2020-12-30 02:47:14,Mango Mojito,7.5
44654,2020-12-30 15:15:01,Mudslinger,11.0
44655,2020-12-29 21:50:31,Vodka And Tonic,11.0
44656,2020-12-30 23:00:26,French Negroni,2.99
44657,2020-12-28 01:43:43,Margarita,7.5
44658,2020-12-25 19:05:51,Imperial Cocktail,4.99
44659,2020-12-31 04:17:16,Mint Julep,8.0
44660,2020-12-31 10:52:11,Margarita,7.5
44661,2020-12-31 17:55:08,Paradise,4.2
44662,2020-12-27 03:41:25,H.D.,7.5
44663,2020-12-31 03:40:42,Manhattan,4.2
44664,2020-12-31 09:39:02,Caipirinha,3.5
44665,2020-12-31 20:57:56,Gin Fizz,2.99
44666,2020-12-29 21:28:05,Affair,8.0
44667,2020-12-27 23:51:52,Margarita,7.5
44668,2020-12-31 01:27:08,Fruit Cooler,8.0
44669,2020-12-28 23:54:43,Imperial Cocktail,4.99
44670,2020-12-28 11:33:25,Thai Iced Coffee,4.2
44671,2020-12-30 09:43:42,Vampiro,11.0
44672,2020-12-25 22:55:58,Zippy's Revenge,5.0
44673,2020-12-29 06:31:32,Hawaiian Cocktail,6.5
44674,2020-12-29 02:48:23,Imperial Cocktail,4.99
44675,2020-12-31 19:19:01,Long Island Tea,8.0
44676,2020-12-30 17:06:24,Clover Club,4.99
44677,2020-12-31 17:15:10,Broadside,5.5
44678,2020-12-31 01:33:36,Pysch Vitamin Light,6.5
44679,2020-12-29 15:09:31,Chocolate Drink,12.0
44680,2020-12-29 20:37:09,Gin Daisy,4.99
44681,2020-12-30 05:29:46,Dry Rob Roy,5.5
44682,2020-12-26 11:39:06,Grasshopper,4.99
44683,2020-12-25 17:29:29,Hawaiian Cocktail,6.5
44684,2020-12-31 17:43:39,Vesuvio,3.0
44685,2020-12-28 10:58:33,B-53,5.15
44686,2020-12-28 22:25:39,Gin Tonic,6.5
44687,2020-12-31 13:12:20,Mulled Wine,11.0
44688,2020-12-29 00:05:41,Hawaiian Cocktail,6.5
44689,2020-12-30 22:06:44,Long Island Tea,8.0
44690,2020-12-26 06:27:08,Thai Iced Coffee,4.2
44691,2020-12-30 12:40:08,Mother's Milk,5.0
44692,2020-12-25 17:48:31,Planter’s Punch,8.0
44693,2020-12-28 18:27:19,Grizzly Bear,12.0
44694,2020-12-28 01:17:39,Egg Nog - Healthy,11.0
44695,2020-12-31 02:05:52,Long Island Iced Tea,3.0
44696,2020-12-29 23:56:32,Monkey Gland,11.0
44697,2020-12-31 00:50:45,Quentin,3.5
44698,2020-12-27 13:41:21,Vodka Martini,4.2
44699,2020-12-27 20:20:31,Yoghurt Cooler,3.5
44700,2020-12-31 19:59:10,Rum Cooler,4.99
44701,2020-12-31 08:04:06,Margarita,7.5
44702,2020-12-31 04:25:06,Chocolate Milk,5.15
44703,2020-12-30 09:16:23,Vesuvio,3.0
44704,2020-12-26 07:13:37,Monkey Gland,11.0
44705,2020-12-27 08:08:59,Cuba Libre,4.2
44706,2020-12-26 08:53:15,The Philosopher,5.15
44707,2020-12-30 02:07:12,Bubble Gum,3.0
44708,2020-12-29 10:57:14,Yoghurt Cooler,3.5
44709,2020-12-28 16:59:25,Death in the Afternoon,4.0
44710,2020-12-28 09:50:58,White Lady,6.5
44711,2020-12-29 15:12:38,Imperial Cocktail,4.99
44712,2020-12-25 19:13:37,Vodka And Tonic,11.0
44713,2020-12-28 11:21:53,Imperial Cocktail,4.99
44714,2020-12-27 13:29:32,Cuba Libre,4.2
44715,2020-12-26 19:42:29,Imperial Cocktail,4.99
44716,2020-12-29 18:50:42,Manhattan,4.2
44717,2020-12-26 13:00:04,Hemingway Special,3.5
44718,2020-12-26 22:23:06,Old Fashioned,5.5
44719,2020-12-31 10:23:04,Mai Tai,11.0
44720,2020-12-31 00:26:06,Iced Coffee Fillip,5.0
44721,2020-12-25 17:40:50,New York Lemonade,5.15
44722,2020-12-28 02:11:31,Victory Collins,7.5
44723,2020-12-30 23:31:09,Sidecar,11.0
44724,2020-12-28 13:17:53,Kill the cold Smoothie,11.0
44725,2020-12-25 17:03:09,Long Island Tea,8.0
44726,2020-12-30 18:12:58,Long Island Tea,8.0
44727,2020-12-26 10:35:44,Greyhound,4.99
44728,2020-12-31 00:21:36,Tom Collins,5.5
44729,2020-12-28 10:40:00,Yoghurt Cooler,3.5
44730,2020-12-28 18:18:48,After sex,7.5
44731,2020-12-31 12:06:10,Tom Collins,5.5
44732,2020-12-30 09:10:12,Manhattan,4.2
44733,2020-12-28 21:02:51,Sea breeze,8.0
44734,2020-12-28 12:55:00,Imperial Cocktail,4.99
44735,2020-12-31 18:06:44,Talos Coffee,5.15
44736,2020-12-29 08:49:55,Sweet Tooth,2.99
44737,2020-12-26 19:58:49,Victory Collins,7.5
44738,2020-12-25 22:36:36,Fahrenheit 5000,2.99
44739,2020-12-29 16:10:40,Long Island Iced Tea,3.0
44740,2020-12-31 20:47:40,Hawaiian Cocktail,6.5
44741,2020-12-28 18:11:39,Chocolate Milk,5.15
44742,2020-12-26 03:42:52,Imperial Cocktail,4.99
44743,2020-12-26 17:43:33,Fruit Shake,5.5
44744,2020-12-27 08:26:20,Big Red,8.0
44745,2020-12-26 17:15:37,Dry Martini,8.0
44746,2020-12-31 16:04:33,Tequila Sour,5.15
44747,2020-12-30 18:05:43,Old Fashioned,5.5
44748,2020-12-30 03:27:20,Kentucky Colonel,3.5
44749,2020-12-26 13:19:24,Japanese Fizz,4.0
44750,2020-12-28 07:20:34,Mojito Extra,3.5
44751,2020-12-26 21:39:07,Hawaiian Cocktail,6.5
44752,2020-12-29 06:28:24,Hawaiian Cocktail,6.5
44753,2020-12-29 09:18:06,Margarita,7.5
44754,2020-12-30 14:33:52,Manhattan,4.2
44755,2020-12-28 15:29:15,Kill the cold Smoothie,11.0
44756,2020-12-31 16:31:37,Zimadori Zinger,12.0
44757,2020-12-26 14:15:21,Orgasm,5.15
44758,2020-12-28 10:14:36,Long Island Tea,8.0
44759,2020-12-26 02:16:55,Gimlet,4.2
44760,2020-12-31 15:53:27,Jackhammer,3.5
44761,2020-12-31 20:05:46,Manhattan,4.2
44762,2020-12-28 04:07:07,Imperial Cocktail,4.99
44763,2020-12-29 16:33:34,Quentin,3.5
44764,2020-12-30 18:52:42,Pysch Vitamin Light,6.5
44765,2020-12-29 08:53:54,Imperial Cocktail,4.99
44766,2020-12-27 04:01:54,Owen's Grandmother's Revenge,8.0
44767,2020-12-30 03:55:14,Tom Collins,5.5
44768,2020-12-31 21:34:01,New York Lemonade,5.15
44769,2020-12-28 23:27:37,Dry Rob Roy,5.5
44770,2020-12-27 03:02:50,Winter Rita,5.5
44771,2020-12-28 04:49:40,Sangria,3.5
44772,2020-12-31 06:14:48,Bora Bora,2.99
44773,2020-12-31 13:53:52,Casino,6.5
44774,2020-12-29 06:14:49,Pink Panty Pulldowns,2.99
44775,2020-12-27 03:17:03,Hawaiian Cocktail,6.5
44776,2020-12-27 05:26:55,Grasshopper,4.99
44777,2020-12-28 19:08:08,Margarita,7.5
44778,2020-12-25 22:13:07,Grass Skirt,2.99
44779,2020-12-29 18:29:27,Coffee-Vodka,2.99
44780,2020-12-26 09:41:55,Affinity,2.99
44781,2020-12-29 14:49:04,Dark Caipirinha,2.99
44782,2020-12-31 02:55:15,Halloween Punch,8.0
44783,2020-12-27 12:21:23,Limona Corona,4.2
44784,2020-12-27 20:35:49,Coffee-Vodka,2.99
44785,2020-12-27 09:08:38,Irish Spring,5.15
44786,2020-12-29 06:56:22,Royal Gin Fizz,7.5
44787,2020-12-27 04:19:36,Vodka And Tonic,11.0
44788,2020-12-26 07:39:22,Margarita,7.5
44789,2020-12-29 07:05:57,Royal Gin Fizz,7.5
44790,2020-12-27 10:17:27,Broadside,5.5
44791,2020-12-31 23:56:35,Zizi Coin-coin,5.0
44792,2020-12-30 08:16:00,Victory Collins,7.5
44793,2020-12-27 05:18:00,Snowball,11.0
44794,2020-12-26 06:23:09,Grizzly Bear,12.0
44795,2020-12-28 01:30:41,Hawaiian Cocktail,6.5
44796,2020-12-29 12:54:44,Irish Spring,5.15
44797,2020-12-29 18:08:56,Fruit Shake,5.5
44798,2020-12-29 03:01:05,Afternoon,3.0
44799,2020-12-30 09:06:49,Irish Spring,5.15
44800,2020-12-26 17:05:13,Winter Rita,5.5
44801,2020-12-31 05:58:22,Jack's Vanilla Coke,6.5
44802,2020-12-31 22:52:13,Hemingway Special,3.5
44803,2020-12-31 08:19:07,Tennesee Mud,6.5
44804,2020-12-30 11:57:57,Margarita,7.5
44805,2020-12-28 16:57:36,Oreo Mudslide,8.0
44806,2020-12-26 19:42:32,English Highball,7.5
44807,2020-12-28 23:39:44,Hawaiian Cocktail,6.5
44808,2020-12-29 00:18:47,Bramble,4.2
44809,2020-12-31 20:55:42,Margarita,7.5
44810,2020-12-28 20:43:05,Thai Iced Coffee,4.2
44811,2020-12-27 16:43:51,Paradise,4.2
44812,2020-12-27 14:41:36,Egg Nog - Healthy,11.0
44813,2020-12-27 14:30:24,Oreo Mudslide,8.0
44814,2020-12-26 16:51:17,Casino,6.5
44815,2020-12-31 07:56:29,City Slicker,4.0
44816,2020-12-28 01:16:01,Hawaiian Cocktail,6.5
44817,2020-12-30 16:45:23,Imperial Cocktail,4.99
44818,2020-12-25 19:30:11,Thai Coffee,5.5
44819,2020-12-31 07:21:49,Mulled Wine,11.0
44820,2020-12-30 20:31:44,Long Island Tea,8.0
44821,2020-12-31 18:23:09,Margarita,7.5
44822,2020-12-29 12:58:26,Thai Coffee,5.5
44823,2020-12-30 14:53:05,Lassi - Sweet,8.0
44824,2020-12-28 02:13:42,Yoghurt Cooler,3.5
44825,2020-12-27 10:55:09,Gimlet,4.2
44826,2020-12-30 23:53:08,Victory Collins,7.5
44827,2020-12-28 16:36:57,Manhattan,4.2
44828,2020-12-27 07:47:10,Manhattan,4.2
44829,2020-12-25 18:07:08,Bramble,4.2
44830,2020-12-26 03:49:16,Van Vleet,4.2
44831,2020-12-29 12:54:11,Sol Y Sombra,5.15
44832,2020-12-26 01:52:27,Imperial Cocktail,4.99
44833,2020-12-26 14:24:33,Margarita,7.5
44834,2020-12-31 22:55:25,Royal Flush,8.0
44835,2020-12-26 09:58:21,Bora Bora,2.99
44836,2020-12-30 01:46:37,Thai Iced Coffee,4.2
44837,2020-12-27 09:28:51,Sea breeze,8.0
44838,2020-12-29 09:37:20,Clover Club,4.99
44839,2020-12-31 11:15:29,Manhattan,4.2
44840,2020-12-27 09:15:11,Barracuda,4.2
44841,2020-12-28 22:36:56,Imperial Cocktail,4.99
44842,2020-12-31 03:45:10,Gin Fizz,2.99
44843,2020-12-31 10:19:23,Death in the Afternoon,4.0
44844,2020-12-26 02:00:39,Jackhammer,3.5
44845,2020-12-29 09:43:53,Figgy Thyme,3.0
44846,2020-12-26 02:37:11,Jitterbug,4.0
44847,2020-12-29 15:16:25,Margarita,7.5
44848,2020-12-26 05:30:37,Chocolate Drink,12.0
44849,2020-12-25 17:56:48,Danbooka,4.99
44850,2020-12-28 23:16:45,Jitterbug,4.0
44851,2020-12-29 15:51:40,Bramble,4.2
44852,2020-12-28 21:58:51,Affinity,2.99
44853,2020-12-27 11:01:56,Jack's Vanilla Coke,6.5
44854,2020-12-28 02:05:10,Scotch Sour,7.5
44855,2020-12-28 13:25:43,Margarita,7.5
44856,2020-12-27 11:00:39,Corpse Reviver,5.15
44857,2020-12-29 21:12:22,Planter’s Punch,8.0
44858,2020-12-28 15:32:21,Gin Rickey,4.0
44859,2020-12-31 12:58:27,Chocolate Drink,12.0
44860,2020-12-29 06:25:06,Cream Soda,5.15
44861,2020-12-28 22:32:00,Orgasm,5.15
44862,2020-12-27 22:43:43,French 75,6.5
44863,2020-12-30 11:22:20,Yoghurt Cooler,3.5
44864,2020-12-25 22:00:16,Fruit Shake,5.5
44865,2020-12-28 07:58:45,Waikiki Beachcomber,5.5
44866,2020-12-27 17:38:34,Hawaiian Cocktail,6.5
44867,2020-12-27 03:25:16,Kurant Tea,3.0
44868,2020-12-28 14:20:54,Porto flip,4.99
44869,2020-12-31 09:03:55,Talos Coffee,5.15
44870,2020-12-26 02:08:49,Corpse Reviver,5.15
44871,2020-12-25 23:47:12,Fruit Cooler,8.0
44872,2020-12-27 14:26:13,Cream Soda,5.15
44873,2020-12-30 08:27:55,Mother's Milk,5.0
44874,2020-12-27 07:26:41,After sex,7.5
44875,2020-12-31 05:33:41,Munich Mule,12.0
44876,2020-12-27 12:29:59,Honey Bee,3.0
44877,2020-12-31 04:24:13,Big Red,8.0
44878,2020-12-26 09:42:58,Imperial Cocktail,4.99
44879,2020-12-31 01:01:48,Sidecar,11.0
44880,2020-12-28 07:38:12,Hemingway Special,3.5
44881,2020-12-30 22:06:52,Coffee Liqueur,5.5
44882,2020-12-28 12:33:31,Bora Bora,2.99
44883,2020-12-29 13:35:39,Long Island Tea,8.0
44884,2020-12-28 15:45:34,Affinity,2.99
44885,2020-12-28 09:22:26,Port Wine Flip,5.0
44886,2020-12-26 13:48:47,Ipamena,2.99
44887,2020-12-29 22:36:39,Flaming Lamborghini,3.0
44888,2020-12-26 08:45:53,Imperial Cocktail,4.99
44889,2020-12-28 00:12:58,Affinity,2.99
44890,2020-12-28 08:54:39,Kurant Tea,3.0
44891,2020-12-30 21:38:57,John Collins,6.5
44892,2020-12-31 11:43:51,Cosmopolitan,2.99
44893,2020-12-29 16:27:18,Egg Nog - Healthy,11.0
44894,2020-12-28 14:24:03,Snowday,6.5
44895,2020-12-29 18:29:17,Broadside,5.5
44896,2020-12-27 18:44:02,Broadside,5.5
44897,2020-12-26 22:24:23,Long Island Iced Tea,3.0
44898,2020-12-30 16:29:49,Pink Panty Pulldowns,2.99
44899,2020-12-29 18:35:32,Long Island Tea,8.0
44900,2020-12-29 17:02:45,GG,12.0
44901,2020-12-25 20:15:23,Sea breeze,8.0
44902,2020-12-28 04:28:06,Thai Coffee,5.5
44903,2020-12-27 06:42:24,Manhattan,4.2
44904,2020-12-26 22:22:24,Hunter's Moon,3.0
44905,2020-12-30 15:15:03,Sweet Tooth,2.99
44906,2020-12-31 17:16:16,Hawaiian Cocktail,6.5
44907,2020-12-26 09:03:35,Hawaiian Cocktail,6.5
44908,2020-12-29 09:51:39,Shot-gun,7.5
44909,2020-12-27 03:06:39,Vesuvio,3.0
44910,2020-12-31 18:34:51,Lemouroudji,5.15
44911,2020-12-25 20:58:52,Hawaiian Cocktail,6.5
44912,2020-12-30 03:16:40,Kill the cold Smoothie,11.0
44913,2020-12-29 13:03:28,Queen Charlotte,8.0
44914,2020-12-28 06:20:27,Oatmeal Cookie,4.99
44915,2020-12-29 07:33:48,H.D.,7.5
44916,2020-12-30 08:40:54,Chocolate Drink,12.0
44917,2020-12-31 20:04:47,Iced Coffee Fillip,5.0
44918,2020-12-31 05:55:38,Danbooka,4.99
44919,2020-12-25 19:27:37,Manhattan,4.2
44920,2020-12-28 13:31:58,Iced Coffee Fillip,5.0
44921,2020-12-28 00:18:56,Afternoon,3.0
44922,2020-12-30 04:55:09,Hawaiian Cocktail,6.5
44923,2020-12-27 09:54:26,Gimlet,4.2
44924,2020-12-26 06:15:22,Imperial Cocktail,4.99
44925,2020-12-28 10:57:50,Manhattan,4.2
44926,2020-12-29 04:35:20,French Negroni,2.99
44927,2020-12-25 18:19:12,Royal Gin Fizz,7.5
44928,2020-12-27 15:43:01,Orange Oasis,4.99
44929,2020-12-26 10:38:10,Irish Spring,5.15
44930,2020-12-29 14:04:24,Margarita,7.5
44931,2020-12-26 18:03:10,Bijou,4.0
44932,2020-12-29 08:52:49,Mai Tai,11.0
44933,2020-12-29 18:11:52,Cosmopolitan,2.99
44934,2020-12-30 11:04:35,Affinity,2.99
44935,2020-12-28 05:33:27,Gin Rickey,4.0
44936,2020-12-28 15:13:16,Egg Cream,4.99
44937,2020-12-28 18:18:25,Irish Spring,5.15
44938,2020-12-28 07:27:24,Long Island Tea,8.0
44939,2020-12-28 09:47:46,Kurant Tea,3.0
44940,2020-12-30 02:07:18,Victor,4.2
44941,2020-12-31 01:20:23,Kool-Aid Slammer,3.0
44942,2020-12-28 20:42:09,Egg Nog - Healthy,11.0
44943,2020-12-27 09:52:44,Long Island Tea,8.0
44944,2020-12-29 23:42:17,Danbooka,4.99
44945,2020-12-29 22:19:00,Mango Mojito,7.5
44946,2020-12-26 19:57:32,Bramble,4.2
44947,2020-12-28 03:52:34,Queen Charlotte,8.0
44948,2020-12-28 16:57:19,Turf Cocktail,12.0
44949,2020-12-26 03:09:41,Yoghurt Cooler,3.5
44950,2020-12-27 19:18:34,Imperial Cocktail,4.99
44951,2020-12-26 10:43:42,Bob Marley,4.0
44952,2020-12-28 10:57:56,Bubble Gum,3.0
44953,2020-12-31 08:15:45,City Slicker,4.0
44954,2020-12-31 08:42:13,Limona Corona,4.2
44955,2020-12-29 01:59:21,Imperial Cocktail,4.99
44956,2020-12-30 10:46:52,Hawaiian Cocktail,6.5
44957,2020-12-27 23:02:13,Japanese Fizz,4.0
44958,2020-12-29 08:29:53,Owen's Grandmother's Revenge,8.0
44959,2020-12-26 11:29:42,Yoghurt Cooler,3.5
44960,2020-12-27 23:11:22,Daiquiri,11.0
44961,2020-12-26 18:07:24,H.D.,7.5
44962,2020-12-29 14:28:11,Grim Reaper,4.0
44963,2020-12-28 19:27:08,Cuba Libre,4.2
44964,2020-12-28 21:47:47,White Lady,6.5
44965,2020-12-29 05:39:56,Mocha-Berry,8.0
44966,2020-12-30 18:44:39,Irish Spring,5.15
44967,2020-12-31 12:19:18,Jitterbug,4.0
44968,2020-12-30 11:29:21,Victory Collins,7.5
44969,2020-12-30 02:15:45,Zoksel,6.5
44970,2020-12-28 04:57:29,Victor,4.2
44971,2020-12-28 06:28:34,Thai Iced Coffee,4.2
44972,2020-12-30 12:46:54,Dark Caipirinha,2.99
44973,2020-12-29 08:27:01,Long Island Tea,8.0
44974,2020-12-31 12:52:19,Gimlet,4.2
44975,2020-12-29 05:57:57,Imperial Cocktail,4.99
44976,2020-12-27 05:15:36,Lemon Elderflower Spritzer,4.2
44977,2020-12-31 03:10:42,Casino Royale,11.0
44978,2020-12-27 18:31:22,Caipirinha,3.5
44979,2020-12-26 07:16:16,Mai Tai,11.0
44980,2020-12-31 18:30:15,Hawaiian Cocktail,6.5
44981,2020-12-29 10:40:40,Mai Tai,11.0
44982,2020-12-31 01:23:53,Orgasm,5.15
44983,2020-12-28 00:35:35,Hawaiian Cocktail,6.5
44984,2020-12-28 05:45:37,Mudslinger,11.0
44985,2020-12-30 13:55:30,Cream Soda,5.15
44986,2020-12-25 18:18:34,New York Lemonade,5.15
44987,2020-12-26 21:36:17,Jelly Bean,3.0
44988,2020-12-31 01:20:01,Grass Skirt,2.99
44989,2020-12-26 18:45:20,French Negroni,2.99
44990,2020-12-30 07:46:45,Vampiro,11.0
44991,2020-12-27 15:31:27,Manhattan,4.2
44992,2020-12-27 01:04:00,Gin Rickey,4.0
44993,2020-12-30 13:15:22,Gin Fizz,2.99
44994,2020-12-26 14:34:20,Margarita,7.5
44995,2020-12-31 02:37:11,Manhattan,4.2
44996,2020-12-31 15:07:14,Hawaiian Cocktail,6.5
44997,2020-12-25 22:40:51,Espresso Martini,11.0
44998,2020-12-26 05:40:05,Lassi - Sweet,8.0
44999,2020-12-28 04:08:56,Hawaiian Cocktail,6.5
45000,2020-12-29 18:47:55,Dark Caipirinha,2.99
45001,2020-12-30 03:07:00,Kiwi Martini,5.5
45002,2020-12-26 09:34:42,Hemingway Special,3.5
45003,2020-12-26 03:14:49,Long Island Tea,8.0
45004,2020-12-29 17:52:50,Margarita,7.5
45005,2020-12-29 02:26:12,Zimadori Zinger,12.0
45006,2020-12-27 06:32:38,Imperial Cocktail,4.99
45007,2020-12-25 16:09:11,Pink Panty Pulldowns,2.99
45008,2020-12-25 20:10:36,Mai Tai,11.0
45009,2020-12-30 12:29:40,Bellini,2.99
45010,2020-12-27 15:33:39,Dirty Nipple,3.5
45011,2020-12-27 10:50:46,Imperial Cocktail,4.99
45012,2020-12-29 22:03:26,Casino Royale,11.0
45013,2020-12-28 20:25:24,Dry Martini,8.0
45014,2020-12-29 12:03:30,Mother's Milk,5.0
45015,2020-12-26 01:17:43,Big Red,8.0
45016,2020-12-26 10:00:27,Irish Spring,5.15
45017,2020-12-29 10:59:30,Old Fashioned,5.5
45018,2020-12-31 06:38:49,Egg Nog - Healthy,11.0
45019,2020-12-26 22:36:39,Hawaiian Cocktail,6.5
45020,2020-12-31 14:45:59,Lone Tree Cooler,5.5
45021,2020-12-27 16:11:38,Sweet Sangria,4.0
45022,2020-12-26 09:14:34,Jack's Vanilla Coke,6.5
45023,2020-12-29 23:38:16,Jack's Vanilla Coke,6.5
45024,2020-12-29 18:21:16,Victor,4.2
45025,2020-12-29 18:31:50,Vesuvio,3.0
45026,2020-12-31 14:29:35,Sweet Tooth,2.99
45027,2020-12-30 22:24:27,The Laverstoke,7.5
45028,2020-12-28 15:11:11,Hawaiian Cocktail,6.5
45029,2020-12-30 02:27:21,Imperial Cocktail,4.99
45030,2020-12-27 23:33:32,Sangria,3.5
45031,2020-12-28 10:07:50,Espresso Martini,11.0
45032,2020-12-29 22:22:09,Imperial Cocktail,4.99
45033,2020-12-26 15:54:15,Nuked Hot Chocolate,12.0
45034,2020-12-27 13:01:37,Munich Mule,12.0
45035,2020-12-30 22:14:28,Zizi Coin-coin,5.0
45036,2020-12-30 07:34:55,Manhattan,4.2
45037,2020-12-28 22:21:34,Hawaiian Cocktail,6.5
45038,2020-12-27 22:59:19,Hawaiian Cocktail,6.5
45039,2020-12-28 10:43:07,Mother's Milk,5.0
45040,2020-12-29 07:14:51,Manhattan,4.2
45041,2020-12-28 03:38:21,Bramble,4.2
45042,2020-12-29 06:15:31,Kiwi Papaya Smoothie,5.15
45043,2020-12-31 21:03:09,Port Wine Flip,5.0
45044,2020-12-27 17:08:17,Quick-sand,4.0
45045,2020-12-30 05:23:10,Sweet Sangria,4.0
45046,2020-12-29 22:26:10,Yellow Bird,8.0
45047,2020-12-31 09:20:03,Grass Skirt,2.99
45048,2020-12-28 18:23:40,Nuked Hot Chocolate,12.0
45049,2020-12-28 08:37:37,Daiquiri,11.0
45050,2020-12-25 23:57:45,Winter Rita,5.5
45051,2020-12-25 20:28:23,Margarita,7.5
45052,2020-12-31 12:22:34,Radioactive Long Island Iced Tea,7.5
45053,2020-12-25 19:51:55,Sangria,3.5
45054,2020-12-31 00:40:12,Figgy Thyme,3.0
45055,2020-12-28 01:58:37,Death in the Afternoon,4.0
45056,2020-12-30 03:31:38,City Slicker,4.0
